Age,Gender,Sleep_Hours,Phone_Checks_Per_Day,Apps_Used_Daily,Phone_Usage_Purpose,Avg_Usage_Hours,Mental_Health_Issue_Level,Productive_Hours,No_Productive_Time,Addiction_Level
16,Other,3.6,140,14,Education,3.733333333333333,4.666666666666667,1.4,2.0,3
14,Female,6.3,98,18,Social Media,2.6666666666666665,5.0,0.55,2.0,3
19,Female,6.4,26,13,Other,4.266666666666667,5.0,1.4500000000000002,0.8500000000000001,2
16,Male,3.5,32,19,Gaming,4.733333333333333,3.0,0.7,3.5,3
14,Female,5.8,21,5,Social Media,6.099999999999999,6.666666666666667,0.6,1.25,2
13,Other,6.9,75,13,Social Media,4.166666666666667,6.0,1.1,1.1,2
18,Female,6.8,79,16,Browsing,3.033333333333333,6.333333333333333,1.5,1.25,3
15,Other,6.7,130,5,Education,3.6,4.0,0.95,2.05,2
13,Other,4.3,33,17,Education,4.5,7.0,0.65,2.6,3
16,Male,7.0,66,13,Social Media,4.633333333333333,5.333333333333333,0.3,1.85,3
16,Other,8.1,39,18,Education,4.833333333333333,7.333333333333333,0.95,1.5,3
16,Male,4.6,94,16,Social Media,3.9,6.666666666666667,1.9,2.05,3
15,Male,4.9,71,8,Social Media,5.333333333333333,8.0,1.9,3.4,3
15,Male,6.8,108,5,Education,3.8000000000000003,5.333333333333333,0.95,1.5,2
18,Other,5.9,55,17,Social Media,2.8000000000000003,5.0,1.05,2.8,3
13,Other,7.5,55,6,Education,2.9333333333333336,3.3333333333333335,0.7000000000000001,2.5,3
18,Male,4.6,43,8,Education,5.766666666666667,4.0,0.85,2.85,3
17,Female,7.0,70,5,Browsing,4.433333333333334,6.666666666666667,0.95,1.8,3
17,Female,4.0,141,12,Social Media,4.066666666666666,3.3333333333333335,1.25,1.6500000000000001,3
15,Female,5.4,85,14,Social Media,2.6999999999999997,7.0,1.15,1.5499999999999998,2
15,Male,6.8,35,18,Browsing,4.0,5.333333333333333,0.0,2.75,3
16,Other,5.7,75,9,Browsing,3.1666666666666665,6.0,0.5,1.75,2
14,Other,9.3,44,12,Gaming,4.8,5.666666666666667,0.9,1.25,2
17,Other,6.6,94,11,Browsing,3.0,3.3333333333333335,1.5,2.4,3
16,Male,5.7,120,7,Gaming,4.333333333333333,6.666666666666667,1.5,2.8499999999999996,3
19,Female,4.3,85,9,Social Media,4.3999999999999995,8.333333333333334,1.0,2.5,3
16,Other,6.7,63,7,Other,5.266666666666667,6.0,1.9,1.05,3
19,Female,5.5,114,5,Other,4.533333333333333,6.0,1.45,1.2999999999999998,3
18,Other,3.0,83,8,Education,4.833333333333333,5.333333333333333,1.7000000000000002,2.75,3
14,Male,9.0,36,14,Education,3.1999999999999997,4.333333333333333,0.6499999999999999,2.5,1
19,Male,9.2,149,17,Browsing,4.266666666666667,8.666666666666666,0.75,1.5499999999999998,3
17,Male,9.1,27,6,Other,3.766666666666667,3.3333333333333335,0.9,2.05,1
15,Female,3.9,21,12,Gaming,4.3,7.0,0.65,2.15,3
17,Male,4.5,22,10,Other,4.3999999999999995,6.666666666666667,1.1,2.2,3
13,Female,6.7,114,19,Gaming,3.6333333333333333,5.333333333333333,0.75,3.1,3
15,Female,9.3,31,5,Other,3.6666666666666665,6.333333333333333,0.4,2.6,2
15,Other,4.5,40,17,Browsing,3.5666666666666664,6.666666666666667,1.5,1.5,3
19,Other,4.8,82,19,Browsing,4.833333333333333,4.333333333333333,0.65,1.45,3
13,Female,9.0,64,16,Browsing,4.833333333333333,4.333333333333333,0.8,1.4,3
15,Male,8.0,128,15,Social Media,4.633333333333333,8.333333333333334,0.6,2.15,3
17,Other,6.0,105,9,Gaming,6.0,4.666666666666667,1.35,2.1,3
15,Female,8.0,82,19,Other,2.8333333333333335,5.666666666666667,1.1,2.25,2
14,Female,3.7,66,6,Browsing,4.7,5.333333333333333,0.25,3.05,3
15,Female,6.7,59,18,Gaming,3.466666666666667,3.6666666666666665,0.7000000000000001,1.7999999999999998,3
13,Other,6.2,73,17,Social Media,4.533333333333333,2.3333333333333335,0.9,3.3,3
16,Male,8.0,135,13,Browsing,5.0,3.6666666666666665,0.7,3.4,3
16,Other,7.2,78,14,Gaming,2.766666666666667,5.0,1.0,3.3499999999999996,3
18,Other,7.3,28,6,Browsing,3.266666666666667,8.333333333333334,0.85,1.75,2
17,Female,7.2,94,16,Browsing,3.033333333333333,7.0,1.05,0.85,2
16,Male,5.5,131,18,Social Media,2.3000000000000003,3.6666666666666665,0.2,2.35,3
13,Male,6.8,34,8,Gaming,2.966666666666667,6.666666666666667,1.2000000000000002,2.4,2
15,Male,6.1,108,13,Gaming,2.533333333333333,4.666666666666667,1.25,1.0,3
14,Female,7.1,28,9,Other,4.433333333333334,7.333333333333333,1.55,1.15,2
14,Male,6.9,64,11,Social Media,4.233333333333333,5.666666666666667,0.55,2.15,3
14,Female,6.5,28,15,Browsing,4.566666666666666,4.666666666666667,1.35,2.25,2
19,Female,5.6,90,12,Browsing,3.6666666666666665,5.333333333333333,0.95,2.4,3
13,Other,4.8,23,18,Other,3.7000000000000006,7.0,0.15,1.7,3
15,Other,3.2,27,5,Education,2.0,5.0,0.9,1.85,3
18,Male,6.1,34,16,Other,4.066666666666666,5.666666666666667,1.9000000000000001,1.8,3
18,Other,4.8,127,14,Gaming,3.9666666666666663,3.0,1.6500000000000001,1.75,3
16,Male,6.6,73,16,Education,3.0666666666666664,5.0,2.2,2.6500000000000004,3
17,Male,8.9,44,8,Other,3.9333333333333336,6.333333333333333,0.8,0.9,1
15,Other,4.2,86,11,Gaming,3.466666666666667,4.333333333333333,0.75,1.45,3
13,Other,6.4,121,15,Education,4.133333333333334,7.0,1.2999999999999998,0.8,3
13,Other,6.1,50,7,Social Media,2.3333333333333335,7.333333333333333,0.44999999999999996,1.3,1
15,Male,8.5,128,9,Other,4.7,4.666666666666667,1.3,2.85,3
17,Male,6.4,44,8,Social Media,3.0,7.0,0.8500000000000001,1.5,2
15,Female,7.4,114,7,Education,3.9333333333333336,8.333333333333334,1.2,3.4000000000000004,3
19,Female,7.9,87,8,Gaming,4.8999999999999995,6.333333333333333,0.9,1.95,3
14,Female,5.7,91,12,Browsing,3.533333333333333,8.333333333333334,1.0,1.5999999999999999,3
16,Male,4.4,149,18,Other,3.266666666666667,3.3333333333333335,0.95,2.8,3
14,Other,8.7,41,18,Education,3.9333333333333336,5.666666666666667,1.0499999999999998,2.0500000000000003,3
19,Male,6.2,49,12,Social Media,5.933333333333333,6.0,0.85,1.3,3
14,Other,6.3,70,6,Education,4.2,6.0,1.2000000000000002,2.45,3
17,Other,5.0,39,8,Browsing,3.766666666666667,7.0,0.44999999999999996,2.05,3
14,Other,6.2,75,14,Education,6.133333333333333,6.0,0.75,1.7,3
17,Male,6.7,126,15,Gaming,4.633333333333333,3.0,0.5,2.35,3
18,Male,7.9,106,7,Education,3.3666666666666667,2.6666666666666665,1.2000000000000002,1.85,2
14,Other,7.8,150,17,Gaming,3.0,5.0,0.25,2.2,3
13,Female,5.5,139,9,Browsing,4.133333333333334,7.0,0.85,2.8,3
16,Other,4.3,103,7,Browsing,4.5,3.6666666666666665,0.4,3.2,3
13,Female,4.9,86,14,Browsing,4.033333333333333,6.0,1.7,1.85,3
14,Male,3.9,135,5,Education,2.733333333333333,4.0,1.75,1.25,3
18,Male,4.9,90,18,Other,5.433333333333334,5.0,1.15,1.0,3
18,Other,7.2,96,12,Gaming,3.0,5.333333333333333,0.6,2.6500000000000004,3
16,Other,6.8,77,8,Social Media,4.966666666666666,6.666666666666667,0.8999999999999999,2.0,3
18,Female,7.2,53,11,Browsing,3.9,5.333333333333333,0.95,2.6,3
13,Other,7.4,47,15,Gaming,4.5,4.666666666666667,1.5499999999999998,1.45,3
15,Other,5.8,127,11,Social Media,2.4666666666666663,4.666666666666667,1.2000000000000002,2.1500000000000004,3
14,Other,6.2,32,17,Education,2.9333333333333336,4.666666666666667,0.8999999999999999,2.25,2
15,Other,7.0,129,7,Education,3.4333333333333336,3.6666666666666665,0.3,3.05,3
18,Female,10.0,72,16,Social Media,5.366666666666667,6.0,1.85,1.7,3
19,Other,7.2,71,5,Social Media,3.9666666666666663,5.666666666666667,1.2000000000000002,1.3,2
19,Other,8.4,51,18,Other,3.9666666666666663,2.6666666666666665,1.25,3.3000000000000003,3
16,Female,6.7,49,15,Browsing,4.133333333333333,4.0,1.5499999999999998,2.3,3
14,Other,4.9,134,18,Other,3.7999999999999994,6.333333333333333,1.0,2.2,3
14,Female,6.4,121,14,Social Media,3.7999999999999994,7.666666666666667,1.15,2.75,3
16,Other,6.4,81,10,Browsing,5.033333333333332,4.666666666666667,1.25,2.55,3
17,Male,7.7,49,14,Education,4.5,6.333333333333333,1.4,1.4,3
17,Other,4.4,46,14,Browsing,3.533333333333333,4.0,0.45,1.7000000000000002,3
17,Other,7.1,56,15,Social Media,3.633333333333333,2.6666666666666665,0.95,1.1,1
19,Male,3.0,91,11,Gaming,4.733333333333333,4.0,0.55,1.15,3
19,Male,7.7,51,16,Education,2.733333333333333,6.0,0.4,2.05,3
13,Male,4.8,84,6,Browsing,5.400000000000001,5.666666666666667,1.5,2.35,3
15,Male,4.8,26,9,Other,4.233333333333333,8.0,1.15,2.2,3
18,Female,7.2,92,16,Gaming,3.633333333333333,6.0,1.5,1.8,3
19,Male,8.3,40,9,Social Media,3.5,6.666666666666667,1.1,2.75,2
19,Female,6.9,62,7,Education,4.5,7.333333333333333,1.15,2.3,3
16,Male,7.6,98,16,Education,4.833333333333333,8.333333333333334,0.30000000000000004,2.3,3
16,Female,6.5,61,20,Social Media,3.4000000000000004,7.333333333333333,1.25,1.35,2
18,Female,5.5,60,11,Gaming,5.166666666666667,5.666666666666667,1.05,2.0,3
18,Male,5.4,55,12,Gaming,1.8333333333333333,5.0,1.9500000000000002,1.65,2
13,Other,6.7,98,14,Social Media,4.066666666666666,2.6666666666666665,1.15,0.75,2
19,Other,7.6,129,8,Social Media,4.2,7.333333333333333,0.7000000000000001,2.1999999999999997,3
18,Male,4.6,84,19,Browsing,3.8666666666666667,5.0,0.9,1.95,3
14,Male,5.5,78,19,Browsing,3.4666666666666663,7.666666666666667,1.15,1.4,2
17,Other,7.7,75,7,Browsing,4.733333333333333,4.0,0.9,1.95,2
13,Other,5.3,61,9,Browsing,4.766666666666667,6.666666666666667,2.05,2.25,3
16,Male,7.3,30,11,Education,2.5,5.333333333333333,1.15,2.7,3
14,Other,6.8,84,15,Browsing,4.333333333333333,4.666666666666667,1.0,1.05,3
15,Male,4.4,45,15,Social Media,2.6666666666666665,4.0,0.15,2.55,3
19,Other,7.2,63,10,Browsing,3.7000000000000006,4.0,0.9,1.75,3
16,Male,5.9,44,14,Gaming,3.3666666666666667,3.6666666666666665,1.25,1.1,3
15,Other,8.6,129,8,Social Media,1.4666666666666668,2.6666666666666665,0.05,2.2,2
14,Male,8.7,124,14,Education,4.166666666666667,4.333333333333333,0.8,2.8,3
19,Male,4.8,106,13,Education,5.433333333333334,9.0,0.5,3.0,3
18,Female,5.4,60,5,Social Media,4.566666666666666,6.0,0.6000000000000001,2.25,3
19,Other,4.3,100,6,Social Media,3.6999999999999997,4.333333333333333,1.65,1.75,2
18,Male,8.5,133,5,Social Media,3.9,6.333333333333333,1.25,0.9500000000000001,2
14,Male,5.3,144,6,Browsing,4.833333333333333,4.333333333333333,0.35,2.8499999999999996,3
13,Other,5.3,110,14,Other,3.866666666666667,3.3333333333333335,1.4500000000000002,3.5,3
18,Female,4.8,51,8,Social Media,3.0333333333333337,5.333333333333333,1.2999999999999998,1.9500000000000002,2
15,Male,6.7,48,12,Browsing,3.3333333333333335,5.0,0.8,2.0,3
13,Male,6.0,97,13,Education,3.2000000000000006,3.3333333333333335,0.75,1.6,3
15,Female,6.0,117,17,Social Media,4.066666666666666,7.333333333333333,1.05,1.95,3
19,Other,9.2,47,14,Social Media,3.8333333333333335,7.666666666666667,0.25,1.9500000000000002,2
14,Other,5.8,103,20,Gaming,2.3000000000000003,1.6666666666666667,0.7999999999999999,1.3,3
18,Other,4.5,100,12,Education,3.1666666666666665,9.0,1.2,3.1500000000000004,3
17,Other,5.7,33,6,Gaming,4.8999999999999995,7.666666666666667,1.05,1.6,2
14,Female,3.4,144,12,Browsing,4.033333333333333,4.333333333333333,0.8500000000000001,1.9000000000000001,3
19,Other,7.6,21,5,Browsing,4.3999999999999995,3.6666666666666665,0.75,2.75,3
19,Female,5.5,125,14,Other,4.366666666666667,4.666666666666667,0.7,2.0999999999999996,3
17,Female,8.4,58,5,Other,5.266666666666667,7.333333333333333,1.05,2.45,3
13,Male,7.4,21,6,Browsing,2.7999999999999994,4.333333333333333,0.25,1.05,1
18,Female,10.0,128,9,Education,3.8333333333333335,8.666666666666666,1.2999999999999998,3.65,3
13,Female,5.7,52,13,Browsing,4.133333333333334,6.333333333333333,0.95,1.4,3
13,Male,5.5,77,6,Browsing,3.6,6.0,1.35,2.45,3
15,Female,6.9,130,17,Education,5.3,7.0,0.6000000000000001,2.6500000000000004,3
14,Female,6.6,68,11,Other,4.033333333333334,4.666666666666667,0.8,3.0,3
19,Female,6.3,69,13,Other,3.6666666666666665,7.0,1.15,1.5,3
15,Female,5.6,83,16,Other,5.266666666666667,4.0,1.25,1.8,3
13,Male,8.8,27,6,Browsing,4.066666666666666,4.333333333333333,1.95,2.3,2
14,Male,8.7,119,15,Education,3.8666666666666667,4.666666666666667,0.75,1.7,3
19,Female,9.0,114,19,Other,4.1000000000000005,5.333333333333333,0.55,2.4000000000000004,3
13,Male,6.3,136,12,Social Media,3.6666666666666665,7.666666666666667,0.6,1.25,3
15,Female,5.5,33,17,Gaming,2.766666666666667,4.666666666666667,0.35,1.6,3
18,Female,5.9,24,18,Education,4.6000000000000005,7.0,1.1,2.0,3
19,Male,3.4,96,18,Social Media,4.3,4.666666666666667,0.5,2.65,3
19,Other,6.2,75,5,Browsing,4.1000000000000005,8.0,0.9,1.15,2
19,Other,7.7,132,5,Education,3.733333333333333,6.333333333333333,1.5,1.95,3
15,Other,5.0,63,14,Gaming,4.366666666666666,8.333333333333334,2.15,2.5,3
16,Female,7.4,94,19,Social Media,3.9333333333333336,6.333333333333333,1.65,2.35,3
17,Female,4.0,20,17,Gaming,3.4333333333333336,2.6666666666666665,1.6,2.85,3
13,Female,7.6,143,7,Gaming,2.5,6.333333333333333,1.75,2.8499999999999996,3
13,Female,9.3,119,19,Gaming,3.7999999999999994,5.333333333333333,0.9,1.75,3
13,Other,5.6,22,11,Other,4.2,4.333333333333333,0.55,2.1,3
18,Female,7.6,77,11,Social Media,4.266666666666667,3.3333333333333335,1.6500000000000001,2.0,3
14,Male,6.5,64,20,Other,5.933333333333334,5.0,1.15,2.55,3
14,Other,7.1,53,12,Browsing,4.1000000000000005,7.333333333333333,0.75,2.15,3
19,Male,6.1,88,14,Social Media,6.0,6.333333333333333,1.05,2.6500000000000004,3
13,Female,5.6,127,9,Gaming,2.1,9.0,1.2,2.0999999999999996,3
17,Male,5.1,91,9,Other,4.133333333333334,1.3333333333333333,1.4,1.45,2
14,Other,6.0,98,14,Browsing,3.633333333333333,5.333333333333333,0.3,2.65,3
18,Other,5.4,90,12,Education,3.1333333333333333,6.0,1.05,2.15,3
14,Other,8.8,69,20,Social Media,3.1999999999999997,7.666666666666667,0.25,2.6,3
18,Female,10.0,127,10,Education,2.8000000000000003,4.0,1.85,3.0999999999999996,3
18,Other,7.2,58,15,Education,2.8666666666666667,7.333333333333333,0.25,2.2,2
16,Male,9.1,106,7,Browsing,3.3333333333333335,4.0,0.0,1.7999999999999998,3
19,Female,8.6,66,20,Education,4.3999999999999995,5.666666666666667,0.5,1.8499999999999999,3
15,Male,5.5,52,16,Browsing,2.6999999999999997,6.666666666666667,1.75,0.75,2
14,Other,5.5,36,6,Browsing,3.6,4.333333333333333,1.0,0.55,2
17,Other,5.7,46,18,Browsing,4.366666666666666,4.666666666666667,1.15,2.35,3
19,Male,8.1,34,16,Education,3.966666666666667,6.0,1.9,2.5,2
18,Other,3.0,80,6,Education,3.466666666666667,6.333333333333333,0.25,3.4,3
13,Other,6.6,116,14,Education,3.633333333333333,5.333333333333333,0.1,2.7,3
15,Male,8.5,49,15,Social Media,2.9333333333333336,4.333333333333333,1.35,1.75,2
13,Other,7.4,144,14,Browsing,2.966666666666667,7.0,0.9,1.95,3
13,Female,7.2,53,16,Education,4.466666666666666,5.0,1.15,2.2,3
17,Male,7.1,99,15,Browsing,2.0,7.333333333333333,0.4,1.7999999999999998,2
16,Female,6.2,33,17,Browsing,6.033333333333334,4.666666666666667,2.0,1.7,3
16,Female,4.6,100,12,Education,2.766666666666667,6.333333333333333,1.6,2.4,3
15,Other,7.3,149,5,Other,5.466666666666666,4.0,1.05,2.3,3
16,Male,7.2,99,14,Social Media,4.466666666666666,5.666666666666667,0.85,2.9000000000000004,3
15,Male,5.1,20,9,Other,3.3333333333333335,8.666666666666666,1.4,1.7,3
16,Female,8.3,105,17,Gaming,4.733333333333333,7.0,1.5,1.75,3
17,Female,6.3,65,14,Gaming,3.4,8.0,0.0,2.45,3
13,Male,4.5,82,19,Gaming,3.3333333333333335,5.0,1.9500000000000002,2.65,3
15,Female,5.0,21,15,Gaming,4.466666666666666,6.666666666666667,1.35,1.6,3
14,Male,6.1,141,12,Gaming,3.633333333333333,6.0,1.5,2.55,3
17,Male,7.9,91,14,Education,3.6666666666666665,2.6666666666666665,1.25,2.1,3
16,Other,3.0,102,5,Social Media,4.166666666666667,6.333333333333333,1.15,1.65,3
17,Female,7.8,37,19,Gaming,4.3,4.666666666666667,1.4500000000000002,2.3,3
16,Male,6.3,40,9,Other,3.3333333333333335,3.3333333333333335,0.8999999999999999,1.85,3
13,Female,6.2,26,16,Social Media,3.6333333333333333,6.0,1.05,2.25,3
15,Female,8.0,135,18,Other,4.166666666666667,7.0,1.1,2.0,3
13,Other,6.6,89,17,Gaming,4.0,5.0,1.9,2.2,3
19,Female,4.2,101,6,Social Media,4.433333333333334,6.333333333333333,0.15000000000000002,1.45,3
17,Male,3.7,120,7,Other,4.266666666666667,8.0,0.65,2.15,3
18,Male,3.9,33,13,Gaming,4.933333333333334,5.333333333333333,1.85,2.05,3
19,Male,6.4,144,13,Social Media,3.9333333333333336,6.666666666666667,1.85,1.7999999999999998,3
19,Male,7.5,48,10,Gaming,2.8000000000000003,5.666666666666667,1.2000000000000002,2.5,3
15,Female,7.5,97,18,Social Media,4.466666666666667,4.0,0.3,0.6000000000000001,3
14,Female,6.6,30,7,Browsing,3.6,5.666666666666667,0.65,1.3,2
17,Male,6.0,150,5,Social Media,2.8000000000000003,5.333333333333333,1.05,0.9500000000000001,2
19,Male,6.4,146,9,Browsing,4.766666666666667,3.6666666666666665,0.7,1.6,3
15,Female,7.5,47,8,Social Media,3.366666666666667,8.666666666666666,2.05,2.3,2
16,Female,4.6,106,17,Social Media,5.033333333333334,6.666666666666667,1.3,1.9000000000000001,3
15,Other,7.8,65,7,Other,4.5,7.0,0.8500000000000001,2.45,2
19,Other,6.0,127,19,Social Media,3.6,3.6666666666666665,1.4,2.4,3
17,Female,8.8,44,20,Other,3.4,8.333333333333334,1.65,1.5,3
18,Other,6.6,67,16,Education,1.9333333333333336,3.0,0.2,1.4,2
16,Other,8.5,50,7,Other,4.6000000000000005,2.3333333333333335,0.44999999999999996,3.35,3
14,Other,6.2,87,16,Education,3.5666666666666664,8.0,0.6,2.55,3
19,Other,6.3,85,9,Social Media,5.1000000000000005,6.0,0.75,2.9,3
19,Male,8.2,104,14,Other,4.1000000000000005,6.666666666666667,1.5,2.5,3
14,Female,5.1,133,5,Social Media,6.066666666666667,8.666666666666666,1.15,1.85,3
15,Male,6.3,113,11,Education,3.5666666666666664,8.0,0.1,2.0,3
19,Male,7.8,27,7,Social Media,3.0666666666666664,1.0,1.25,3.1,3
14,Other,3.0,81,15,Education,3.2999999999999994,5.333333333333333,1.2,2.4,3
17,Male,6.6,98,16,Other,4.6000000000000005,6.0,0.95,1.9,3
18,Male,5.1,128,11,Gaming,4.333333333333333,7.666666666666667,1.1,2.35,3
18,Male,5.5,118,12,Social Media,3.9333333333333336,4.666666666666667,1.05,2.2,3
13,Female,7.9,22,11,Gaming,3.533333333333333,5.666666666666667,1.0,1.7,2
19,Male,6.6,83,18,Gaming,4.7,5.666666666666667,1.4,1.7999999999999998,3
15,Other,4.8,28,13,Other,5.933333333333334,5.0,0.75,3.1,3
18,Female,5.3,100,13,Education,5.033333333333333,5.666666666666667,1.0,2.2,3
19,Female,7.4,65,5,Education,6.166666666666667,6.333333333333333,1.15,2.55,2
14,Other,9.2,69,9,Browsing,4.6000000000000005,5.0,0.75,1.75,2
17,Other,6.4,77,15,Browsing,3.5,8.0,0.8500000000000001,2.6,3
14,Female,9.3,102,10,Other,4.866666666666666,5.666666666666667,0.5,2.25,3
18,Male,5.7,120,18,Gaming,3.6666666666666665,4.666666666666667,0.5,2.8499999999999996,3
14,Other,6.6,118,17,Social Media,3.033333333333333,3.6666666666666665,1.4,3.05,3
15,Male,9.6,33,5,Social Media,4.8,7.666666666666667,0.95,1.1,2
14,Other,6.8,115,19,Education,2.733333333333333,4.0,1.5,1.95,3
15,Other,6.3,82,10,Gaming,4.133333333333333,6.666666666666667,1.6,1.05,3
18,Female,7.4,122,19,Browsing,3.766666666666667,3.3333333333333335,0.4,1.7,2
14,Female,5.6,143,19,Other,4.0,7.666666666666667,0.25,1.9,3
15,Other,4.7,88,8,Education,5.933333333333334,6.666666666666667,1.95,2.55,3
16,Male,7.9,132,10,Social Media,3.6666666666666665,6.333333333333333,0.75,1.15,3
14,Male,5.9,72,19,Gaming,6.0,5.666666666666667,1.05,0.8500000000000001,3
17,Male,5.8,132,11,Browsing,2.8000000000000003,7.666666666666667,1.05,1.1,3
16,Other,5.4,61,8,Browsing,3.2000000000000006,4.333333333333333,0.75,3.1,3
19,Female,4.0,116,7,Education,5.0,7.0,1.65,2.45,3
15,Male,5.8,92,11,Social Media,3.5666666666666664,4.333333333333333,1.0,3.6500000000000004,3
13,Female,6.2,114,13,Social Media,3.866666666666667,7.0,0.5,2.6,3
16,Female,4.6,70,16,Gaming,4.166666666666667,7.666666666666667,1.6,1.5499999999999998,3
19,Other,9.1,109,11,Education,4.333333333333333,4.666666666666667,0.65,2.4,3
14,Female,6.6,106,17,Social Media,4.633333333333333,7.333333333333333,1.25,2.35,3
15,Other,3.0,27,8,Browsing,3.8000000000000003,7.0,0.7000000000000001,2.1,3
13,Female,7.7,34,18,Gaming,5.0,5.666666666666667,1.6,2.2,3
16,Male,8.3,42,14,Other,2.6999999999999997,5.333333333333333,1.0,2.1500000000000004,2
16,Male,6.6,136,15,Browsing,1.1666666666666667,3.6666666666666665,0.9,1.4500000000000002,2
13,Female,4.8,114,8,Browsing,5.7,4.0,0.75,2.3,3
19,Other,6.1,141,13,Gaming,2.2333333333333334,7.0,0.5,2.25,3
16,Other,9.1,147,10,Social Media,5.066666666666666,5.0,0.9,1.9,3
16,Male,7.0,90,13,Gaming,4.033333333333333,5.333333333333333,0.7,2.55,3
13,Female,6.9,115,18,Other,3.066666666666667,3.0,1.0,2.9,3
16,Female,8.7,24,12,Other,4.466666666666667,7.666666666666667,0.55,2.05,3
14,Female,4.4,25,6,Browsing,5.033333333333333,7.0,1.7,2.95,3
16,Other,8.2,44,17,Education,4.666666666666667,4.0,1.05,2.85,3
18,Female,6.5,118,13,Education,3.033333333333333,5.0,1.05,1.5,3
13,Other,5.1,130,12,Gaming,2.6666666666666665,4.333333333333333,1.75,2.7,3
17,Other,5.7,39,14,Education,3.6333333333333333,2.3333333333333335,0.5,2.3,3
19,Female,7.3,147,14,Education,4.1000000000000005,5.666666666666667,0.95,2.05,3
16,Male,9.7,82,11,Education,3.0,6.333333333333333,0.8500000000000001,2.45,3
13,Female,4.7,90,19,Other,3.6,5.0,0.2,1.1,3
14,Other,4.2,65,5,Education,5.233333333333333,8.333333333333334,0.75,2.8,3
18,Female,7.0,150,11,Other,4.866666666666666,5.333333333333333,0.7000000000000001,1.75,3
16,Male,5.5,29,19,Browsing,2.233333333333333,8.666666666666666,1.25,2.7,3
13,Male,7.2,117,10,Education,5.5,7.333333333333333,1.25,1.7999999999999998,3
13,Female,5.4,137,18,Social Media,4.233333333333333,6.333333333333333,1.25,2.4,3
15,Female,6.5,36,15,Education,5.066666666666666,9.0,0.75,1.8,3
14,Male,5.2,63,5,Gaming,3.3333333333333335,5.333333333333333,1.2,1.85,2
15,Female,7.1,88,17,Browsing,3.766666666666667,8.333333333333334,1.55,2.9,3
14,Other,6.6,34,18,Education,3.6333333333333333,5.333333333333333,0.25,1.6,3
16,Female,5.7,26,7,Social Media,2.3000000000000003,5.333333333333333,0.75,3.2,2
13,Male,6.5,31,20,Other,2.3000000000000003,4.666666666666667,2.05,2.0999999999999996,3
14,Other,4.4,131,8,Other,5.6000000000000005,7.0,1.15,1.35,3
19,Male,7.5,45,17,Education,3.3333333333333335,5.333333333333333,1.4500000000000002,2.1,3
14,Male,5.5,64,12,Gaming,5.133333333333333,6.333333333333333,0.25,2.65,3
19,Other,5.8,51,13,Browsing,2.7000000000000006,2.3333333333333335,1.1,3.05,3
14,Female,6.2,35,10,Browsing,3.5333333333333337,7.666666666666667,1.0,1.9,3
16,Female,5.9,28,15,Browsing,3.1666666666666665,2.3333333333333335,0.95,1.05,2
14,Female,5.1,77,10,Browsing,4.8,6.666666666666667,0.4,0.85,3
13,Male,7.5,41,9,Browsing,4.533333333333334,8.333333333333334,1.5499999999999998,2.4,3
